,barangay,name_original,address,district,major_division,sub_division,category,data_source,address_clean,latitude,longitude,open_hours,close_hours
494,Sta. Lucia,Sta. Lucia Super,"Sta. Lucia Ave., Brgy. Sta. Lucia",5,Health centers,#N/A,Health centers,QC Administrative Data - Health,"Sta. Lucia Avenue, Barangay Sta. Lucia, Quezon City, Philippines",14.70728212,121.0534239,#N/A,#N/A
495,Apolonio Samson,Apolonio Samson,"150 Kaingin Road, Brgy. Apolonio Samson, Balintawak",6,Health centers,#N/A,Health centers,QC Administrative Data - Health,"150 Kaingin Road, Barangay Apolonio Samson, Balintawak, Quezon City, Philippines",14.65468419,121.0113137,#N/A,#N/A
496,Baesa,Baesa,"57 Baesa Road, Brgy. Baesa",6,Health centers,#N/A,Health centers,QC Administrative Data - Health,"57 Baesa Road, Barangay Baesa, Quezon City, Philippines",14.6691641,121.0064989,#N/A,#N/A
497,Tandang Sora,Banlat,"13 Daffodil St. cor. Daisy St., Del Nacia 1 Village, Brgy. Tandang Sora",6,Health centers,#N/A,Health centers,QC Administrative Data - Health,"13 Daffodil Street corner Daisy Street, Del Nacia 1 Village, Barangay Tandang Sora, Quezon City, Philippines",14.6793484,121.0339209,#N/A,#N/A
498,Tandang Sora,Melchora Aquino,"Loboc St. Napocor Village, Brgy. Tandang Sora",6,Health centers,#N/A,Health centers,QC Administrative Data - Health,"Loboc Street Napocor Village, Barangay Tandang Sora, Quezon City, Philippines",14.68631246,121.0474689,#N/A,#N/A
499,Pasong Tamo,Magdaleno H. Pedro,"13 J.P. Eugenio St., Philand Subd., Brgy. Pasong Tamo",6,Health centers,#N/A,Health centers,QC Administrative Data - Health,"13 J.P. Eugenio Street, Philand Subdivision, Barangay Pasong Tamo, Quezon City, Philippines",14.67911293,121.0400962,#N/A,#N/A
500,Sangandaan,Sangandaan,"Premium St., Brgy. Sangandaan",6,Health centers,#N/A,Health centers,QC Administrative Data - Health,"Premium Street, Barangay Sangandaan, Quezon City, Philippines",14.67403558,121.0206566,#N/A,#N/A
501,Sauyo,Sauyo,"Greenville Drive, Brgy. Sauyo",6,Health centers,#N/A,Health centers,QC Administrative Data - Health,"Greenville Drive, Barangay Sauyo, Quezon City, Philippines",14.68800115,121.0377623,#N/A,#N/A
502,Talipapa,Tandang Sora,"506 Quirino Highway, Talipapa People Civic Center, Brgy. Talipapa",6,Health centers,#N/A,Health centers,QC Administrative Data - Health,"506 Quirino Highway, Talipapa People Civic Center, Barangay Talipapa, Quezon City, Philippines",14.68626553,121.0241216,#N/A,#N/A
503,Culiat,Wenceslao Dela Paz (Culiat),"Sta. Felicia St. , San Antonio Homes, Brgy. Culiat",6,Health centers,#N/A,Health centers,QC Administrative Data - Health,"Sta. Felicia Street , San Antonio Homes, Barangay Culiat, Quezon City, Philippines",14.66707415,121.0568763,#N/A,#N/A
504,Damayan,San Francisco Super Health Centers,"H. San Francisco St. corner San Vicente St., Brgy. Damayan",1,Health centers,#N/A,Super health care centers,QC Administrative Data - Health,"H. San Francisco Street corner San Vicente Street, Barangay Damayan, Quezon City, Philippines",14.63937238,121.0146712,#N/A,#N/A
505,Batasan Hills,Batasan Hills Super Health Centers,"2 IBP Road, Brgy. Batasan Hills",2,Health centers,#N/A,Super health care centers,QC Administrative Data - Health,"2 IBP Road, Barangay Batasan Hills, Quezon City, Philippines",14.69922751,121.0920809,#N/A,#N/A
506,Holy Spirit,Betty Go Belmonte Super Health Centers,"2nd Floor, 12 Artillery Road Brgy. Holy Spirit",2,Health centers,#N/A,Super health care centers,QC Administrative Data - Health,"2nd Floor, 12 Artillery Road Barangay Holy Spirit, Quezon City, Philippines",14.6821557,121.0785305,#N/A,#N/A
507,Payatas,Payatas Super Health Centers,"Diamond Hills St., Brgy. Payatas",2,Health centers,#N/A,Super health care centers,QC Administrative Data - Health,"Diamond Hills Street, Barangay Payatas, Quezon City, Philippines",14.7111163,121.0963829,#N/A,#N/A
508,San Roque,Murphy Super Health Centers,"35 18th Avenue, Brgy. San Roque",3,Health centers,#N/A,Super health care centers,QC Administrative Data - Health,"35 18th Avenue, Barangay San Roque, Quezon City, Philippines",14.61769813,121.0625586,#N/A,#N/A
509,Kamuning,Kamuning Super Health Centers,"19 T. Gener St. corner K5th St., Brgy. Kamuning",4,Health centers,#N/A,Super health care centers,QC Administrative Data - Health,"19 T. Gener Street corner K5th Street, Barangay Kamuning, Quezon City, Philippines",14.62611929,121.0369858,#N/A,#N/A
510,Sta. Lucia,Sta. Lucia Super Health Centers,"Sta. Lucia Avenue, Brgy. Sta. Lucia",5,Health centers,#N/A,Super health care centers,QC Administrative Data - Health,"Sta. Lucia Avenue, Barangay Sta. Lucia, Quezon City, Philippines",14.70728212,121.0534239,#N/A,#N/A
511,Novaliches Proper,Arsenia De Jesus Maximo Super Health Center,"Quirino Highway, Brgy. Novaliches Proper",5,Health centers,#N/A,Super health care centers,QC Administrative Data - Health,"Quirino Highway, Barangay Novaliches Proper, Quezon City, Philippines",14.7219738,121.0408339,#N/A,#N/A
512,Apolonio Samson,Apolonio Samson Health Center,"150 Kaingin Road, Brgy. Apolonio Samson, Balintawak",6,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"150 Kaingin Road, Barangay Apolonio Samson, Balintawak, Quezon City, Philippines",14.65468419,121.0113137,#N/A,#N/A
513,Baesa,Baesa Health Center,"57 Baesa Road, Brgy. Baesa",6,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"57 Baesa Road, Barangay Baesa, Quezon City, Philippines",14.6691641,121.0064989,#N/A,#N/A
514,Tandang Sora,Banlat Health Center,"13 Daffodil St. cor. Daisy St., Del Nacia 1 Village, Brgy. Tandang Sora",6,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"13 Daffodil Street corner Daisy Street, Del Nacia 1 Village, Barangay Tandang Sora, Quezon City, Philippines",14.6793484,121.0339209,#N/A,#N/A
515,Holy Spirit,Betty Go-Belmonte Super Health Center,"2nd Flr. 12 Artillery Road, Brgy. Holy Spirit",2,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"2nd Floor 12 Artillery Road, Barangay Holy Spirit, Quezon City, Philippines",14.6821557,121.0785305,#N/A,#N/A
516,Escopa 1,Escopa Sentrong Sigla Health Center,"P. Burgos St., Brgy. Escopa 1",3,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"P. Burgos Street, Barangay Escopa 1, Quezon City, Philippines",14.6245297,121.0730494,#N/A,#N/A
517,Greater Lagro,Greater Lagro Health Center,"Blk, 47, Lot 1, Ascension Avenue, Brgy. Greater Lagro",5,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"Blk, 47, Lot 1, Ascension Avenue, Barangay Greater Lagro, Quezon City, Philippines",14.71452302,121.067183,#N/A,#N/A
518,Krus na Ligas,Krus na Ligas Health Center,"89 Lt. J. Francisco, Brgy. Krus na Ligas",4,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"89 Lt. J. Francisco, Barangay Krus na Ligas, Quezon City, Philippines",14.6456416,121.0619637,#N/A,#N/A
519,Pasong Putik,Maligaya Health Center,"Pechayan St., Maligaya Park Subd., Brgy. Pasong Putik",5,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"Pechayan Street, Maligaya Park Subdivision, Barangay Pasong Putik, Quezon City, Philippines",14.71352995,121.0412989,#N/A,#N/A
520,Nagkaisang Nayon,Nagkaisang Nayon Health Center,"Terio St., FB de Jesus,Sitio Damong Maliit Bgy. Nagkaisang Nayon",5,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"Terio Street, FB de Jesus,Sitio Damong Maliit Barangay Nagkaisang Nayon, Quezon City, Philippines",14.72322303,121.0315711,#N/A,#N/A
521,Commonwealth,National Government Center (NGC) Super Health Center,"MRB, Phase 1 Pilot Drive, Brgy. Commonwealth",2,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"MRB, Phase 1 Pilot Drive, Barangay Commonwealth, Quezon City, Philippines",14.7060131,121.0869798,#N/A,#N/A
522,Paltok,Barangay Paltok Health Center,"14 Matias St., Brgy. Paltok",1,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"14 Matias Street, Barangay Paltok, Quezon City, Philippines",14.64300872,121.0231876,#N/A,#N/A
523,Pansol,Barangay Pansol Health Center,"Plaza St., Brgy. Pansol",3,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"Plaza Street, Barangay Pansol, Quezon City, Philippines",14.65134602,121.076455,#N/A,#N/A
524,Roxas,Roxas Health Center,"Jasmin St. cor. Madre Silva St., Roxas District",4,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"Jasmin Street corner Madre Silva Street, Roxas District, Quezon City, Philippines",14.62824708,121.0217648,#N/A,#N/A
525,San Antonio,San Antonio Health Center,"38 San Jose, St. Brgy. San Antonio",1,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"38 San Jose, Street Barangay San Antonio, Quezon City, Philippines",14.64845807,121.0141993,#N/A,#N/A
526,San Vicente,San Vicente Sentrong Sigla Health Center,"#14 Maayusin Ext., Brgy. San Vicente",4,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"#14 Maayusin Extension, Barangay San Vicente, Quezon City, Philippines",14.65233446,121.0570022,#N/A,#N/A
527,Sta. Lucia,Sta. Lucia Super Health Center,"Sta. Lucia Ave., Brgy. Sta. Lucia",5,Health centers,#N/A,Health center pharmacy,QC Administrative Data - Health,"Sta. Lucia Avenue, Barangay Sta. Lucia, Quezon City, Philippines",14.70728212,121.0534239,#N/A,#N/A
528,#N/A,Quezon City Human Milk Bank,"General Hospital, Seminary Rd, Project 8, Quezon City, Metro Manila",1,Health centers,#N/A,Human milk bank,QC Administrative Data - Health,"General Hospital, Seminary Rd, Project 8, Quezon City, Metro Manila, Philippines",14.66488756,121.0152911,#N/A,#N/A
529,batasan hills,skdc neuro psychological testing and assessment center,"unit no.2 a-102, colton place apartment, 155, session road, talanay area b, batasan hills, quezon city, ncr, 1126",2,Long-term care and rehabilitation services,#N/A,Psychological clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 2 a-102, colton place apartment, 155, session road, talanay area b, batasan hills, quezon city, ncr, 1126, Philippines",14.68051701,121.101791,8:00AM,5:00PM
530,bagong pag-asa,"ikigai wellness solutions, inc.","nb 311b - nb 312 3rd flr., sm city , north edsa, bagong pag-asa, quezon city, ncr, 1105",1,Long-term care and rehabilitation services,#N/A,Therapeutic clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","nb 311b - nb 312 3rd Floor, sm city , north edsa, bagong pag-asa, quezon city, ncr, 1105, Philippines",14.6558887,121.0323006,10:00AM,9:00PM
531,#N/A,growing abilities & bridging aspirations of youths therapy center,"unit 3b, g place, 30 maginhawa st, up village, quezon city, ncr, 1101",4,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 3b, g place, 30 maginhawa st, up village, quezon city, ncr, 1101, Philippines",14.65053548,121.0565533,8:00AM,6:00PM
532,tatalon,play avenue therapy center co.,"unit 405, elements at quezon ave. bldg.,, #560 quezon ave., tatalon, quezon city, ncr, 1113",4,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 405, elements at quezon Avenue Building, #560 quezon Avenue, tatalon, quezon city, ncr, 1113, Philippines",14.62331001,121.0076,9:00AM,5:00PM
533,san agustin,logm inc.,"g/f unit e, one susano prime, 188, susano road, san agustin, quezon city, ncr, 1117",5,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","g/f unit e, one susano prime, 188, susano road, san agustin, quezon city, ncr, 1117, Philippines",14.73475509,121.0339968,10:00AM,7:00PM
534,south triangle,physioworks physical therapy clinic,"il terrazzo, s- 08 sct. madrinan , south triangle, quezon city, ncr, 1103",4,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","il terrazzo, s- 08 sct. madrinan , south triangle, quezon city, ncr, 1103, Philippines",14.63661981,121.0316314,8:00AM,9:00PM
535,pinyahan,the oracle physical rehabilitation inc. ,"unit 101, east side condominium corporation,, 77, malakas, pinyahan, quezon city, ncr, 1100",4,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 101, east side condominium corporation, 77, malakas, pinyahan, quezon city, ncr, 1100, Philippines",14.63840402,121.048167,9:00AM,6:00PM
536,del monte,ace water health & spa center inc.,"399, del monte ave., manresa, quezon city, ncr, 1115",1,Long-term care and rehabilitation services,#N/A,Therapeutic clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","399, del monte Avenue, manresa, quezon city, ncr, 1115, Philippines",14.63860502,121.0018926,8:00AM,5:00PM
537,bagong pag-asa,gestalt neuropsychological and psychological services,"unit 202 2nd flr., ccs bldg., blk. 10, lot 39, road 1 corner road 8, bagong pag-asa, quezon city, ncr, 1105",1,Long-term care and rehabilitation services,#N/A,Psychological clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 202 2nd Floor, ccs Building, blk. 10, lot 39, road 1 corner road 8, bagong pag-asa, quezon city, ncr, 1105, Philippines",14.66207711,121.0319526,8:00AM,5:00PM
538,bahay toro,achieving independence and meaningful skill therapy center,"unit f, 3rd flr. , 38 general avenue, bahay toro, quezon city, ncr, 1106",1,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit f, 3rd Floor , 38 general avenue, bahay toro, quezon city, ncr, 1106, Philippines",14.67191209,121.0251722,9:00AM,6:00PM
539,fairview,foot kingdom spa inc.,"ax3 250-252, sm city fairview, quirino highway, corner regalado ave., greater lagro, quezon city, ncr, 1100",5,Long-term care and rehabilitation services,#N/A,Therapeutic clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","ax3 250-252, sm city fairview, quirino highway, corner regalado Avenue, greater lagro, quezon city, ncr, 1100, Philippines",14.73536219,121.0609478,10:00AM,10:00PM
540,novaliches proper,physioprime physiotherapy  services,"45, petronia st., buenamar subd., novaliches proper, quezon city, ncr, 1121",5,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","45, petronia Street, buenamar Subdivision, novaliches proper, quezon city, ncr, 1121, Philippines",14.7190274,121.0386335,9:00AM,6:00PM
541,west kamias,badges therapy center,"24-a, k-8th, west kamias, quezon city, ncr, 1102",3,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","24-a, k-8th, west kamias, quezon city, ncr, 1102, Philippines",14.63022852,121.0496115,8:00AM,5:00PM
542,south triangle,neuro psychological testing center,"03f-vir.24 , symphony tower 2, sgt. esguerra avenue, south triangle, quezon city, ncr, 1103",4,Long-term care and rehabilitation services,#N/A,Psychological clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","03f-vir.24 , symphony tower 2, sgt. esguerra avenue, south triangle, quezon city, ncr, 1103, Philippines",14.6342487,121.0388704,8:00PM,8:00PM
543,malaya,forge lab inc.,"gf, aspirea residences, 5 malumanay st. , malaya, quezon city, ncr, 1101",4,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","gf, aspirea residences, 5 malumanay Street , malaya, quezon city, ncr, 1101, Philippines",14.6475685,121.0536959,9:00AM,6:00AM
544,kaligayahan,cudiamat medical corp.,"jdc building, blk. 5, lot 9, zabarte road , hobart village, kaligayahan, quezon city, ncr, 1124",5,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","jdc building, blk. 5, lot 9, zabarte road , hobart village, kaligayahan, quezon city, ncr, 1124, Philippines",14.7360599,121.0476525,9:00AM,6:00PM
545,bungad,dmr psychological services inc.,"unit 3a 3rd floor, the west wing building, 107 west avenue, n/a, bungad, quezon city, ncr, 1105",1,Long-term care and rehabilitation services,#N/A,Psychological clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 3a 3rd floor, the west wing building, 107 west avenue, n/a, bungad, quezon city, ncr, 1105, Philippines",14.65065522,121.0287362,8:00AM,5:00PM
546,sta. teresita,bridges - child dev't programme therapy center,"unit i j m 2nd & 3rd flr., 135, mayon st, sta. teresita, quezon city, ncr, 1114",1,Long-term care and rehabilitation services,#N/A,Therapeutic clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit i j m 2nd & 3rd Floor, 135, mayon st, sta. teresita, quezon city, ncr, 1114, Philippines",#N/A,#N/A,8:00AM,6:00PM
547,del monte,ab child developmental therapy center,"c4 , srf bldg, 1038, san francisco del monte ave., paraiso, quezon city, ncr, 1104",1,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","c4 , srf bldg, 1038, san francisco del monte Avenue, paraiso, quezon city, ncr, 1104, Philippines",14.64047855,121.0172814,8:00AM,5:00PM
